Order |Material|Type|MRP|PrS|Plnt|Target qty|Unit|Bsc start |Basic fin.|System Status |Material description
1211360 |30702793|RX00|311|E05|3000| 21,500 |EA |23.01.2025|26.01.2025|REL MSPT PRT PRC BASC BCRQ ILAS SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1211359 |30702793|RX00|311|E05|3000| 21,500 |EA |23.01.2025|26.01.2025|REL MSPT PRT PRC BASC BCRQ ILAS SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1211362 |30702793|RX00|311|E05|3000| 21,500 |EA |25.01.2025|27.01.2025|REL MSPT PRT PRC BASC BCRQ ILAS SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1211363 |30702793|RX00|311|E05|3000| 21,500 |EA |10.02.2025|11.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210485 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210486 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210487 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210488 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210489 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210490 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210491 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210492 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210493 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
1210484 |30702793|RX00|311|E05|3000| 21,500 |EA |16.02.2025|17.02.2025|CRTD MSPT PRC BCRQ SETC |Estradiol Vaginal Cream USP,0.01%,42.5g
22864537|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2025|25.02.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22864536|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2025|25.02.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22864535|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2025|25.02.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22864538|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2025|25.02.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22864539|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2025|25.02.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22864540|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2025|25.02.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22864541|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2025|25.02.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853714|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853715|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853716|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853717|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853718|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853719|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853720|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853721|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853722|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853723|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853724|30702793|LA |311|E05|3000| 21,500 |EA |25.03.2025|26.03.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853734|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853733|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853732|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853731|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853730|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853725|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853726|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853727|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853729|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853728|30702793|LA |311|E05|3000| 21,500 |EA |23.04.2025|24.04.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853741|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853740|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853742|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853743|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853739|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853738|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853737|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853736|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853735|30702793|LA |311|E05|3000| 21,500 |EA |22.05.2025|25.05.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853748|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853749|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853750|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853751|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853752|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853753|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853744|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853745|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853746|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853747|30702793|LA |311|E05|3000| 21,500 |EA |26.06.2025|29.06.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853754|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853755|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853756|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853757|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853758|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853759|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853760|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853761|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853762|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2025|28.07.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853763|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853764|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853765|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853766|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853767|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853772|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853773|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853768|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853769|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853770|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853771|30702793|LA |311|E05|3000| 21,500 |EA |21.08.2025|24.08.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853774|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853775|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853776|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853777|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853778|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853779|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853780|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853781|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853782|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853783|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853784|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853785|30702793|LA |311|E05|3000| 21,500 |EA |14.09.2025|15.09.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853796|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853795|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853794|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853793|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853792|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853791|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853790|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853789|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853788|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853787|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853786|30702793|LA |311|E05|3000| 21,500 |EA |26.10.2025|27.10.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853797|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853798|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853799|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853800|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853801|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853802|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853803|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853804|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853805|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853806|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853807|30702793|LA |311|E05|3000| 21,500 |EA |26.11.2025|27.11.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853819|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853818|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853817|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853816|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853815|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853814|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853813|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853812|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853811|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853810|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853809|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853808|30702793|LA |311|E05|3000| 21,500 |EA |25.12.2025|28.12.2025| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853830|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853829|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853828|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853827|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853826|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853825|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853824|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853823|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853822|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853821|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853820|30702793|LA |311|E05|3000| 21,500 |EA |22.01.2026|25.01.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853842|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853841|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853840|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853839|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853838|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853837|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853836|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853835|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853834|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853833|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853832|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853831|30702793|LA |311|E05|3000| 21,500 |EA |24.02.2026|25.02.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853854|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853853|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853852|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853851|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853850|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853849|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853848|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853847|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853846|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853845|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853844|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853843|30702793|LA |311|E05|3000| 21,500 |EA |26.03.2026|29.03.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853864|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853863|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853862|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853861|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853860|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853859|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853858|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853857|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853856|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853855|30702793|LA |311|E05|3000| 21,500 |EA |26.04.2026|27.04.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853865|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853866|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853867|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853868|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853869|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853870|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853871|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853872|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853873|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853874|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853875|30702793|LA |311|E05|3000| 21,500 |EA |26.05.2026|27.05.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853876|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853877|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853878|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853879|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853880|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853881|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853882|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853883|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853884|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853885|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853886|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853887|30702793|LA |311|E05|3000| 21,500 |EA |25.06.2026|28.06.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853898|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2026|28.07.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
22853897|30702793|LA |311|E05|3000| 21,500 |EA |27.07.2026|28.07.2026| |Estradiol Vaginal Cream USP,0.01%,42.5g
